outlet,Date,Attribute,Value,Day Name,Brand,Month,Channel
Naivas Mwembe Tayari,02/03/2025,Acnes Moisturiser,4,Sunday,Acnes ,March,Naivas 
Naivas Mwembe Tayari,02/03/2025,Acnes Scar Care,2,Sunday,Acnes ,March,Naivas 
Naivas Mwembe Tayari,02/03/2025,Acnes Multi Vimani Cleanser,3,Sunday,Acnes ,March,Naivas 
Naivas Mwembe Tayari,02/03/2025,Acnes Sealing Gel,1,Sunday,Acnes ,March,Naivas 
Naivas Supper Center Machakos,02/03/2025,Acnes Moisturiser,1,Sunday,Acnes ,March,Naivas 
Naivas Supper Center Machakos,02/03/2025,Acnes Care Kit,1,Sunday,Acnes ,March,Naivas 
Naivas Westlands,02/03/2025,Acnes Creamy Was 100G,2,Sunday,Acnes ,March,Naivas 
Naivas Westlands,02/03/2025,Acnes Creamy Wash 50G,1,Sunday,Acnes ,March,Naivas 
Naivas Westlands,02/03/2025,Acnes Mentholatum Bar Soap,1,Sunday,Acnes ,March,Naivas 
Naivas Westlands,02/03/2025,Acnes Moisturiser,2,Sunday,Acnes ,March,Naivas 
Naivas Westlands,02/03/2025,Acnes Multi Vimani Cleanser,1,Sunday,Acnes ,March,Naivas 
Naivas Westlands,02/03/2025,Acnes Sealing Gel,2,Sunday,Acnes ,March,Naivas 
Naivas Buruburu,02/03/2025,Acnes Creamy Was 100G,1,Sunday,Acnes ,March,Naivas 
Naivas Buruburu,02/03/2025,Acnes Creamy Wash 50G,3,Sunday,Acnes ,March,Naivas 
Naivas Buruburu,02/03/2025,Acnes Mentholatum Bar Soap,2,Sunday,Acnes ,March,Naivas 
Naivas Buruburu,02/03/2025,Acnes Moisturiser,1,Sunday,Acnes ,March,Naivas 
Naivas Buruburu,02/03/2025,Acnes Scar Care,2,Sunday,Acnes ,March,Naivas 
Naivas Buruburu,02/03/2025,Acnes Multi Vimani Cleanser,1,Sunday,Acnes ,March,Naivas 
Naivas Buruburu,02/03/2025,Acnes Sealing Gel,2,Sunday,Acnes ,March,Naivas 
Naivas Imara Daima,02/03/2025,Acnes Creamy Was 100G,1,Sunday,Acnes ,March,Naivas 
Naivas Imara Daima,02/03/2025,Acnes Mentholatum Bar Soap,3,Sunday,Acnes ,March,Naivas 
Naivas Imara Daima,02/03/2025,Acnes Moisturiser,2,Sunday,Acnes ,March,Naivas 
Naivas Imara Daima,02/03/2025,Acnes C10,1,Sunday,Acnes ,March,Naivas 
Naivas Imara Daima,02/03/2025,Acnes Soothing Toner,2,Sunday,Acnes ,March,Naivas 
Naivas Imara Daima,02/03/2025,Acnes Sealing Gel,1,Sunday,Acnes ,March,Naivas 
Naivas Juja City,02/03/2025,Acnes Creamy Was 100G,3,Sunday,Acnes ,March,Naivas 
Naivas Juja City,02/03/2025,Acnes Mentholatum Bar Soap,3,Sunday,Acnes ,March,Naivas 
Naivas Juja City,02/03/2025,Acnes Moisturiser,3,Sunday,Acnes ,March,Naivas 
Naivas Juja City,02/03/2025,Acnes C10,1,Sunday,Acnes ,March,Naivas 
Naivas Juja City,02/03/2025,Acnes Multi Vimani Cleanser,2,Sunday,Acnes ,March,Naivas 
Naivas Kitengela,02/03/2025,Acnes Creamy Was 100G,2,Sunday,Acnes ,March,Naivas 
Naivas Kitengela,02/03/2025,Acnes Creamy Wash 50G,2,Sunday,Acnes ,March,Naivas 
Naivas Kitengela,02/03/2025,Acnes Mentholatum Bar Soap,3,Sunday,Acnes ,March,Naivas 
Naivas Kitengela,02/03/2025,Acnes Moisturiser,6,Sunday,Acnes ,March,Naivas 
Naivas Kitengela,02/03/2025,Acnes Scar Care,2,Sunday,Acnes ,March,Naivas 
Naivas Kitengela,02/03/2025,Acnes Multi Vimani Cleanser,2,Sunday,Acnes ,March,Naivas 
Naivas Kitengela,02/03/2025,Acnes Sealing Gel,2,Sunday,Acnes ,March,Naivas 
Naivas Capital,02/03/2025,Acnes Creamy Was 100G,3,Sunday,Acnes ,March,Naivas 
Naivas Capital,02/03/2025,Acnes Creamy Wash 50G,4,Sunday,Acnes ,March,Naivas 
Naivas Capital,02/03/2025,Acnes Care Kit,1,Sunday,Acnes ,March,Naivas 
Naivas Capital,02/03/2025,Acnes Sealing Gel,3,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,02/03/2025,Acnes Creamy Was 100G,1,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,02/03/2025,Acnes Creamy Wash 50G,2,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,02/03/2025,Acnes Mentholatum Bar Soap,4,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,02/03/2025,Acnes Moisturiser,3,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,02/03/2025,Acnes Soothing Toner,1,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,02/03/2025,Acnes Multi Vimani Cleanser,1,Sunday,Acnes ,March,Naivas 
Naivas Moi Avenue,02/03/2025,Acnes Creamy Was 100G,5,Sunday,Acnes ,March,Naivas 
Naivas Moi Avenue,02/03/2025,Acnes Creamy Wash 50G,2,Sunday,Acnes ,March,Naivas 
Naivas Moi Avenue,02/03/2025,Acnes Scar Care,6,Sunday,Acnes ,March,Naivas 
Naivas Moi Avenue,02/03/2025,Acnes Soothing Toner,4,Sunday,Acnes ,March,Naivas 
Naivas Gateway,02/03/2025,Acnes Creamy Was 100G,1,Sunday,Acnes ,March,Naivas 
Naivas Gateway,02/03/2025,Acnes Creamy Wash 50G,3,Sunday,Acnes ,March,Naivas 
Naivas Gateway,02/03/2025,Acnes C10,1,Sunday,Acnes ,March,Naivas 
Naivas Gateway,02/03/2025,Acnes Multi Vimani Cleanser,5,Sunday,Acnes ,March,Naivas 
Naivas Gateway,02/03/2025,Acnes Sealing Gel,2,Sunday,Acnes ,March,Naivas 
Naivas Simba,02/03/2025,Acnes Creamy Was 100G,5,Sunday,Acnes ,March,Naivas 
Naivas Simba,02/03/2025,Acnes Creamy Wash 50G,1,Sunday,Acnes ,March,Naivas 
Naivas Simba,02/03/2025,Acnes Mentholatum Bar Soap,3,Sunday,Acnes ,March,Naivas 
Naivas Simba,02/03/2025,Acnes Moisturiser,7,Sunday,Acnes ,March,Naivas 
Naivas Simba,02/03/2025,Acnes Scar Care,3,Sunday,Acnes ,March,Naivas 
Naivas Simba,02/03/2025,Acnes Soothing Toner,2,Sunday,Acnes ,March,Naivas 
Naivas Simba,02/03/2025,Acnes Sealing Gel,3,Sunday,Acnes ,March,Naivas 
Naivas West Side,02/03/2025,Acnes Creamy Wash 50G,2,Sunday,Acnes ,March,Naivas 
Naivas West Side,02/03/2025,Acnes Mentholatum Bar Soap,2,Sunday,Acnes ,March,Naivas 
Naivas West Side,02/03/2025,Acnes Moisturiser,4,Sunday,Acnes ,March,Naivas 
Naivas West Side,02/03/2025,Acnes Scar Care,1,Sunday,Acnes ,March,Naivas 
Naivas West Side,02/03/2025,Acnes Multi Vimani Cleanser,2,Sunday,Acnes ,March,Naivas 
Naivas West Side,02/03/2025,Acnes Sealing Gel,3,Sunday,Acnes ,March,Naivas 
Naivas Nyali,02/03/2025,Acnes Creamy Was 100G,2,Sunday,Acnes ,March,Naivas 
Naivas Nyali,02/03/2025,Acnes Creamy Wash 50G,3,Sunday,Acnes ,March,Naivas 
Naivas Nyali,02/03/2025,Acnes Mentholatum Bar Soap,3,Sunday,Acnes ,March,Naivas 
Naivas Nyali,02/03/2025,Acnes Moisturiser,2,Sunday,Acnes ,March,Naivas 
Naivas Nyali,02/03/2025,Acnes Scar Care,2,Sunday,Acnes ,March,Naivas 
Naivas Nyali,02/03/2025,Acnes Soothing Toner,2,Sunday,Acnes ,March,Naivas 
Naivas Nyali,02/03/2025,Acnes Multi Vimani Cleanser,2,Sunday,Acnes ,March,Naivas 
Naivas Nyali,02/03/2025,Acnes Sealing Gel,3,Sunday,Acnes ,March,Naivas 
Naivas Mwembe Tayari,02/03/2025,Acnes Creamy Was 100G,3,Sunday,Acnes ,March,Naivas 
Naivas Mwembe Tayari,02/03/2025,Acnes Creamy Wash 50G,2,Sunday,Acnes ,March,Naivas 
Naivas Mwembe Tayari,02/03/2025,Acnes Mentholatum Bar Soap,5,Sunday,Acnes ,March,Naivas 
Naivas Mwembe Tayari,02/03/2025,Acnes Scar Care,3,Sunday,Acnes ,March,Naivas 
Naivas Mwembe Tayari,02/03/2025,Acnes Soothing Toner,2,Sunday,Acnes ,March,Naivas 
Naivas Mwembe Tayari,02/03/2025,Acnes Multi Vimani Cleanser,2,Sunday,Acnes ,March,Naivas 
Naivas Mwembe Tayari,02/03/2025,Acnes Care Kit,2,Sunday,Acnes ,March,Naivas 
Naivas Mwembe Tayari,02/03/2025,Acnes Sealing Gel,1,Sunday,Acnes ,March,Naivas 
Naivas Westlands,02/03/2025,Acnes Creamy Wash 50G,2,Sunday,Acnes ,March,Naivas 
Naivas Westlands,02/03/2025,Acnes Mentholatum Bar Soap,1,Sunday,Acnes ,March,Naivas 
Naivas Westlands,02/03/2025,Acnes Moisturiser,1,Sunday,Acnes ,March,Naivas 
Naivas Westlands,02/03/2025,Acnes Scar Care,1,Sunday,Acnes ,March,Naivas 
Naivas Westlands,02/03/2025,Acnes Multi Vimani Cleanser,2,Sunday,Acnes ,March,Naivas 
Naivas Buruburu,02/03/2025,Acnes Creamy Wash 50G,2,Sunday,Acnes ,March,Naivas 
Naivas Buruburu,02/03/2025,Acnes Mentholatum Bar Soap,3,Sunday,Acnes ,March,Naivas 
Naivas Buruburu,02/03/2025,Acnes Moisturiser,2,Sunday,Acnes ,March,Naivas 
Naivas Buruburu,02/03/2025,Acnes Soothing Toner,1,Sunday,Acnes ,March,Naivas 
Naivas Buruburu,02/03/2025,Acnes Multi Vimani Cleanser,2,Sunday,Acnes ,March,Naivas 
Naivas Buruburu,02/03/2025,Acnes Care Kit,1,Sunday,Acnes ,March,Naivas 
Naivas Buruburu,02/03/2025,Acnes Sealing Gel,2,Sunday,Acnes ,March,Naivas 
Naivas Imara Daima,02/03/2025,Acnes Creamy Was 100G,1,Sunday,Acnes ,March,Naivas 
Naivas Imara Daima,02/03/2025,Acnes Creamy Wash 50G,1,Sunday,Acnes ,March,Naivas 
Naivas Imara Daima,02/03/2025,Acnes Mentholatum Bar Soap,4,Sunday,Acnes ,March,Naivas 
Naivas Imara Daima,02/03/2025,Acnes Moisturiser,1,Sunday,Acnes ,March,Naivas 
Naivas Imara Daima,02/03/2025,Acnes Soothing Toner,2,Sunday,Acnes ,March,Naivas 
Naivas Imara Daima,02/03/2025,Acnes Multi Vimani Cleanser,2,Sunday,Acnes ,March,Naivas 
Naivas Imara Daima,02/03/2025,Acnes Sealing Gel,1,Sunday,Acnes ,March,Naivas 
Naivas Juja City,02/03/2025,Acnes Creamy Was 100G,1,Sunday,Acnes ,March,Naivas 
Naivas Juja City,02/03/2025,Acnes Creamy Wash 50G,2,Sunday,Acnes ,March,Naivas 
Naivas Juja City,02/03/2025,Acnes Mentholatum Bar Soap,2,Sunday,Acnes ,March,Naivas 
Naivas Juja City,02/03/2025,Acnes Moisturiser,2,Sunday,Acnes ,March,Naivas 
Naivas Juja City,02/03/2025,Acnes Scar Care,1,Sunday,Acnes ,March,Naivas 
Naivas Juja City,02/03/2025,Acnes Soothing Toner,1,Sunday,Acnes ,March,Naivas 
Naivas Juja City,02/03/2025,Acnes Multi Vimani Cleanser,1,Sunday,Acnes ,March,Naivas 
Naivas Kitengela,02/03/2025,Acnes Creamy Was 100G,2,Sunday,Acnes ,March,Naivas 
Naivas Kitengela,02/03/2025,Acnes Creamy Wash 50G,6,Sunday,Acnes ,March,Naivas 
Naivas Kitengela,02/03/2025,Acnes Mentholatum Bar Soap,3,Sunday,Acnes ,March,Naivas 
Naivas Kitengela,02/03/2025,Acnes Moisturiser,6,Sunday,Acnes ,March,Naivas 
Naivas Kitengela,02/03/2025,Acnes Scar Care,1,Sunday,Acnes ,March,Naivas 
Naivas Kitengela,02/03/2025,Acnes Soothing Toner,1,Sunday,Acnes ,March,Naivas 
Naivas Kitengela,02/03/2025,Acnes Multi Vimani Cleanser,1,Sunday,Acnes ,March,Naivas 
Naivas Kitengela,02/03/2025,Acnes Sealing Gel,2,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,02/03/2025,Acnes Creamy Was 100G,2,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,02/03/2025,Acnes Creamy Wash 50G,3,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,02/03/2025,Acnes Mentholatum Bar Soap,4,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,02/03/2025,Acnes Moisturiser,3,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,02/03/2025,Acnes Scar Care,1,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,02/03/2025,Acnes Soothing Toner,2,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,02/03/2025,Acnes Care Kit,1,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,02/03/2025,Acnes Sealing Gel,1,Sunday,Acnes ,March,Naivas 
Naivas Moi Avenue,02/03/2025,Acnes Creamy Was 100G,2,Sunday,Acnes ,March,Naivas 
Naivas Moi Avenue,02/03/2025,Acnes Creamy Wash 50G,1,Sunday,Acnes ,March,Naivas 
Naivas Moi Avenue,02/03/2025,Acnes Mentholatum Bar Soap,2,Sunday,Acnes ,March,Naivas 
Naivas Moi Avenue,02/03/2025,Acnes Moisturiser,4,Sunday,Acnes ,March,Naivas 
Naivas Moi Avenue,02/03/2025,Acnes Scar Care,1,Sunday,Acnes ,March,Naivas 
Naivas Moi Avenue,02/03/2025,Acnes Soothing Toner,1,Sunday,Acnes ,March,Naivas 
Naivas Moi Avenue,02/03/2025,Acnes Multi Vimani Cleanser,2,Sunday,Acnes ,March,Naivas 
Naivas Moi Avenue,02/03/2025,Acnes Care Kit,2,Sunday,Acnes ,March,Naivas 
Naivas Moi Avenue,02/03/2025,Acnes Sealing Gel,3,Sunday,Acnes ,March,Naivas 
Naivas Gateway,02/03/2025,Acnes Creamy Wash 50G,3,Sunday,Acnes ,March,Naivas 
Naivas Gateway,02/03/2025,Acnes Mentholatum Bar Soap,2,Sunday,Acnes ,March,Naivas 
Naivas Gateway,02/03/2025,Acnes Scar Care,2,Sunday,Acnes ,March,Naivas 
Naivas Gateway,02/03/2025,Acnes Multi Vimani Cleanser,3,Sunday,Acnes ,March,Naivas 
Goodlife Southfield,09/03/2025,Melano Cc Sheet Mask,1,Sunday,Melano ,March,Goodlife 
Goodlife Southfield,09/03/2025,Melano Cc Spot Essence,1,Sunday,Melano ,March,Goodlife 
Carrefour Junction,09/03/2025,Melano Cc Moistruriser,1,Sunday,Melano ,March,Carrefour 
Carrefour Junction,09/03/2025,Melano Cc Sheet Mask,3,Sunday,Melano ,March,Carrefour 
Carrefour Junction,09/03/2025,Melano Cc Spot Essence,1,Sunday,Melano ,March,Carrefour 
Carrefour Two Rivers,09/03/2025,Melano Cc Moistruriser,1,Sunday,Melano ,March,Carrefour 
Carrefour Two Rivers,09/03/2025,Melano Cc Sheet Mask,2,Sunday,Melano ,March,Carrefour 
Carrefour Two Rivers,09/03/2025,Melano Cc Spot Essence,2,Sunday,Melano ,March,Carrefour 
Carrefour Trm,09/03/2025,Melano Cc Moistruriser,1,Sunday,Melano ,March,Carrefour 
Carrefour Trm,09/03/2025,Melano Cc Sheet Mask,1,Sunday,Melano ,March,Carrefour 
Carrefour Trm,09/03/2025,Melano Cc Spot Essence,1,Sunday,Melano ,March,Carrefour 
Carrefour Hub,09/03/2025,Melano Cc Moistruriser,1,Sunday,Melano ,March,Carrefour 
Carrefour Hub,09/03/2025,Melano Cc Spot Essence,2,Sunday,Melano ,March,Carrefour 
Carrefour Galleria,09/03/2025,Melano Cc Moistruriser,1,Sunday,Melano ,March,Carrefour 
Carrefour Galleria,09/03/2025,Melano Cc Sheet Mask,1,Sunday,Melano ,March,Carrefour 
Carrefour Galleria,09/03/2025,Melano Cc Spot Essence,2,Sunday,Melano ,March,Carrefour 
Naivas Greenspan,09/03/2025,Melano Cc Moistruriser,4,Sunday,Melano ,March,Naivas 
Naivas Greenspan,09/03/2025,Melano Cc Sheet Mask,9,Sunday,Melano ,March,Naivas 
Naivas Greenspan,09/03/2025,Melano Cc Spot Essence,5,Sunday,Melano ,March,Naivas 
Goodlife Kenyatta Avenue,04/03/2025,Melano Cc Moistruriser,2,Tuesday,Melano ,March,Goodlife 
Goodlife Kenyatta Avenue,04/03/2025,Melano Cc Sheet Mask,3,Tuesday,Melano ,March,Goodlife 
Goodlife Greenspan,04/03/2025,Melano Cc Moistruriser,1,Tuesday,Melano ,March,Goodlife 
Goodlife Greenspan,04/03/2025,Melano Cc Sheet Mask,3,Tuesday,Melano ,March,Goodlife 
Goodlife Greenspan,04/03/2025,Melano Cc Spot Essence,2,Tuesday,Melano ,March,Goodlife 
Goodlife Kenyatta,05/03/2025,Melano Cc Moistruriser,4,Wednesday,Melano ,March,Goodlife 
Goodlife Kenyatta,05/03/2025,Melano Cc Sheet Mask,1,Wednesday,Melano ,March,Goodlife 
Goodlife Kenyatta,05/03/2025,Melano Cc Spot Essence,5,Wednesday,Melano ,March,Goodlife 
Goodlife Kenyatta,05/03/2025,Acnes Mentholatum Bar Soap,2,Wednesday,Acnes ,March,Goodlife 
Goodlife Greenspan,05/03/2025,Melano Cc Moistruriser,2,Wednesday,Melano ,March,Goodlife 
Goodlife Greenspan,05/03/2025,Melano Cc Sheet Mask,3,Wednesday,Melano ,March,Goodlife 
Goodlife Greenspan,05/03/2025,Melano Cc Spot Essence,2,Wednesday,Melano ,March,Goodlife 
Goodlife Kenyatta Avenue,06/03/2025,Melano Cc Moistruriser,5,Thursday,Melano ,March,Goodlife 
Goodlife Kenyatta Avenue,06/03/2025,Melano Cc Sheet Mask,3,Thursday,Melano ,March,Goodlife 
Goodlife Kenyatta Avenue,06/03/2025,Melano Cc Spot Essence,5,Thursday,Melano ,March,Goodlife 
Goodlife Greenspan,06/03/2025,Melano Cc Moistruriser,4,Thursday,Melano ,March,Goodlife 
Goodlife Greenspan,06/03/2025,Melano Cc Sheet Mask,2,Thursday,Melano ,March,Goodlife 
Goodlife Greenspan,06/03/2025,Melano Cc Spot Essence,2,Thursday,Melano ,March,Goodlife 
Carrefour Sarit,07/03/2025,Melano Cc Spot Essence,2,Friday,Melano ,March,Carrefour 
Naivas Greenspan,07/03/2025,Melano Cc Moistruriser,4,Friday,Melano ,March,Naivas 
Naivas Greenspan,07/03/2025,Melano Cc Sheet Mask,4,Friday,Melano ,March,Naivas 
Naivas Greenspan,07/03/2025,Melano Cc Spot Essence,6,Friday,Melano ,March,Naivas 
Carrefour Rongai,07/03/2025,Melano Cc Spot Essence,4,Friday,Melano ,March,Carrefour 
Carrefour Mega,07/03/2025,Melano Cc Moistruriser,3,Friday,Melano ,March,Carrefour 
Carrefour Mega,07/03/2025,Melano Cc Sheet Mask,3,Friday,Melano ,March,Carrefour 
Goodlife Southfield,07/03/2025,Melano Cc Moistruriser,2,Friday,Melano ,March,Goodlife 
Goodlife Southfield,07/03/2025,Melano Cc Sheet Mask,8,Friday,Melano ,March,Goodlife 
Goodlife Southfield,07/03/2025,Melano Cc Spot Essence,1,Friday,Melano ,March,Goodlife 
Carrefour Mega,08/03/2025,Melano Cc Moistruriser,1,Saturday,Melano ,March,Carrefour 
Carrefour Mega,08/03/2025,Melano Cc Sheet Mask,5,Saturday,Melano ,March,Carrefour 
Carrefour Mega,08/03/2025,Melano Cc Spot Essence,2,Saturday,Melano ,March,Carrefour 
Carrefour Junction,08/03/2025,Melano Cc Moistruriser,1,Saturday,Melano ,March,Carrefour 
Carrefour Junction,08/03/2025,Melano Cc Sheet Mask,1,Saturday,Melano ,March,Carrefour 
Carrefour Junction,08/03/2025,Melano Cc Spot Essence,3,Saturday,Melano ,March,Carrefour 
Carrefour Two Rivers,08/03/2025,Melano Cc Moistruriser,2,Saturday,Melano ,March,Carrefour 
Carrefour Two Rivers,08/03/2025,Melano Cc Sheet Mask,5,Saturday,Melano ,March,Carrefour 
Carrefour Two Rivers,08/03/2025,Melano Cc Spot Essence,1,Saturday,Melano ,March,Carrefour 
Carrefour Trm,08/03/2025,Melano Cc Moistruriser,2,Saturday,Melano ,March,Carrefour 
Carrefour Trm,08/03/2025,Melano Cc Sheet Mask,3,Saturday,Melano ,March,Carrefour 
Carrefour Trm,08/03/2025,Melano Cc Spot Essence,2,Saturday,Melano ,March,Carrefour 
Carrefour Rongai,08/03/2025,Melano Cc Spot Essence,6,Saturday,Melano ,March,Carrefour 
Carrefour Galleria,08/03/2025,Melano Cc Moistruriser,1,Saturday,Melano ,March,Carrefour 
Carrefour Galleria,08/03/2025,Melano Cc Sheet Mask,2,Saturday,Melano ,March,Carrefour 
Carrefour Galleria,08/03/2025,Melano Cc Spot Essence,2,Saturday,Melano ,March,Carrefour 
Carrefour Sarit,08/03/2025,Melano Cc Moistruriser,4,Saturday,Melano ,March,Carrefour 
Carrefour Sarit,08/03/2025,Melano Cc Sheet Mask,1,Saturday,Melano ,March,Carrefour 
Carrefour Sarit,08/03/2025,Melano Cc Spot Essence,2,Saturday,Melano ,March,Carrefour 
Naivas Greenspan,08/03/2025,Melano Cc Moistruriser,4,Saturday,Melano ,March,Naivas 
Naivas Greenspan,08/03/2025,Melano Cc Sheet Mask,10,Saturday,Melano ,March,Naivas 
Naivas Greenspan,08/03/2025,Melano Cc Spot Essence,3,Saturday,Melano ,March,Naivas 
Carrefour Hub,08/03/2025,Melano Cc Moistruriser,1,Saturday,Melano ,March,Carrefour 
Carrefour Hub,08/03/2025,Melano Cc Spot Essence,2,Saturday,Melano ,March,Carrefour 
Goodlife Southfield,08/03/2025,Melano Cc Sheet Mask,5,Saturday,Melano ,March,Goodlife 
Naivas Buruburu,09/03/2025,Acnes Creamy Was 100G,1,Sunday,Acnes ,March,Naivas 
Naivas Buruburu,09/03/2025,Acnes Mentholatum Bar Soap,2,Sunday,Acnes ,March,Naivas 
Naivas Buruburu,09/03/2025,Acnes Scar Care,2,Sunday,Acnes ,March,Naivas 
Naivas Buruburu,09/03/2025,Acnes Soothing Toner,1,Sunday,Acnes ,March,Naivas 
Naivas Buruburu,09/03/2025,Acnes Multi Vimani Cleanser,3,Sunday,Acnes ,March,Naivas 
Naivas Buruburu,09/03/2025,Acnes Care Kit,1,Sunday,Acnes ,March,Naivas 
Naivas Buruburu,09/03/2025,Acnes Sealing Gel,1,Sunday,Acnes ,March,Naivas 
Naivas Juja City,09/03/2025,Acnes Creamy Was 100G,1,Sunday,Acnes ,March,Naivas 
Naivas Juja City,09/03/2025,Acnes Creamy Wash 50G,2,Sunday,Acnes ,March,Naivas 
Naivas Juja City,09/03/2025,Acnes Moisturiser,4,Sunday,Acnes ,March,Naivas 
Naivas Juja City,09/03/2025,Acnes C10,1,Sunday,Acnes ,March,Naivas 
Naivas Juja City,09/03/2025,Acnes Multi Vimani Cleanser,2,Sunday,Acnes ,March,Naivas 
Naivas Juja City,09/03/2025,Acnes Sealing Gel,1,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,09/03/2025,Acnes Creamy Wash 50G,2,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,09/03/2025,Acnes Mentholatum Bar Soap,6,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,09/03/2025,Acnes Moisturiser,3,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,09/03/2025,Acnes C10,1,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,09/03/2025,Acnes Soothing Toner,2,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,09/03/2025,Acnes Multi Vimani Cleanser,1,Sunday,Acnes ,March,Naivas 
Naivas Greenspan,09/03/2025,Acnes Sealing Gel,1,Sunday,Acnes ,March,Naivas 
Naivas Simba,08/03/2025,Acnes Creamy Was 100G,1,Saturday,Acnes ,March,Naivas 
Naivas Simba,08/03/2025,Acnes Creamy Wash 50G,2,Saturday,Acnes ,March,Naivas 
Naivas Simba,08/03/2025,Acnes Mentholatum Bar Soap,5,Saturday,Acnes ,March,Naivas 
Naivas Simba,08/03/2025,Acnes Scar Care,3,Saturday,Acnes ,March,Naivas 
Naivas Simba,08/03/2025,Acnes Soothing Toner,2,Saturday,Acnes ,March,Naivas 
Naivas Simba,08/03/2025,Acnes Multi Vimani Cleanser,1,Saturday,Acnes ,March,Naivas 
Naivas Simba,08/03/2025,Acnes Care Kit,1,Saturday,Acnes ,March,Naivas 
Naivas Greenspan,08/03/2025,Acnes Creamy Was 100G,1,Saturday,Acnes ,March,Naivas 
Naivas Greenspan,08/03/2025,Acnes Creamy Wash 50G,2,Saturday,Acnes ,March,Naivas 
Naivas Greenspan,08/03/2025,Acnes Mentholatum Bar Soap,4,Saturday,Acnes ,March,Naivas 
Naivas Greenspan,08/03/2025,Acnes Moisturiser,2,Saturday,Acnes ,March,Naivas 
Naivas Greenspan,08/03/2025,Acnes Care Kit,1,Saturday,Acnes ,March,Naivas 
Naivas Greenspan,08/03/2025,Acnes Sealing Gel,1,Saturday,Acnes ,March,Naivas 
Naivas Nyali,08/03/2025,Acnes Creamy Was 100G,3,Saturday,Acnes ,March,Naivas 
Naivas Nyali,08/03/2025,Acnes Creamy Wash 50G,3,Saturday,Acnes ,March,Naivas 
Naivas Nyali,08/03/2025,Acnes Mentholatum Bar Soap,2,Saturday,Acnes ,March,Naivas 
Naivas Nyali,08/03/2025,Acnes Moisturiser,4,Saturday,Acnes ,March,Naivas 
Naivas Nyali,08/03/2025,Acnes Scar Care,4,Saturday,Acnes ,March,Naivas 
Naivas Nyali,08/03/2025,Acnes C10,2,Saturday,Acnes ,March,Naivas 
Naivas Nyali,08/03/2025,Acnes Soothing Toner,3,Saturday,Acnes ,March,Naivas 
Naivas Nyali,08/03/2025,Acnes Multi Vimani Cleanser,2,Saturday,Acnes ,March,Naivas 
Naivas Nyali,08/03/2025,Acnes Sealing Gel,3,Saturday,Acnes ,March,Naivas 
Naivas Imara Daima,08/03/2025,Acnes Creamy Was 100G,1,Saturday,Acnes ,March,Naivas 
Naivas Imara Daima,08/03/2025,Acnes Mentholatum Bar Soap,3,Saturday,Acnes ,March,Naivas 
Naivas Imara Daima,08/03/2025,Acnes Moisturiser,2,Saturday,Acnes ,March,Naivas 
Naivas Imara Daima,08/03/2025,Acnes Scar Care,1,Saturday,Acnes ,March,Naivas 
Naivas Imara Daima,08/03/2025,Acnes C10,1,Saturday,Acnes ,March,Naivas 
Naivas Imara Daima,08/03/2025,Acnes Multi Vimani Cleanser,1,Saturday,Acnes ,March,Naivas 
Naivas Kitengela,08/03/2025,Acnes Creamy Was 100G,1,Saturday,Acnes ,March,Naivas 
Naivas Kitengela,08/03/2025,Acnes Creamy Wash 50G,2,Saturday,Acnes ,March,Naivas 
Naivas Kitengela,08/03/2025,Acnes Soothing Toner,1,Saturday,Acnes ,March,Naivas 
Naivas Kitengela,08/03/2025,Acnes Sealing Gel,1,Saturday,Acnes ,March,Naivas 
Naivas Gateway,08/03/2025,Acnes Creamy Wash 50G,2,Saturday,Acnes ,March,Naivas 
Naivas Gateway,08/03/2025,Acnes Mentholatum Bar Soap,3,Saturday,Acnes ,March,Naivas 
Naivas Gateway,08/03/2025,Acnes Scar Care,2,Saturday,Acnes ,March,Naivas 
